,PC1,PC2,PC3,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_1128,-0.009616164665100225,-0.01389413129047825,0.008233325431069626,Viridiplantae,Chlorophyta,,,,,
ASV_1132,-0.003066634014718244,0.020952377610806153,-0.0006039642734968889,Metazoa,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,,
ASV_1137,-0.0164527362269272,0.03257168426890783,0.00693599986099964,,,Dinophyceae,,,,
ASV_1138,-0.02341952773328996,0.033373285723502365,0.004855782097162877,,,,,,,
ASV_1139,-0.008649800076633109,-0.012287321090081876,0.006391816622957694,,,,,,,
ASV_1140,-0.022969021675705935,0.00014767544664301378,0.008802960602870877,,,,,,,
ASV_1146,-0.0008940496359462194,-0.0016809662162806406,0.0045637237693457585,,,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium conicum
ASV_1147,0.006048262614491265,-0.03211417785778386,-0.0003231348071084239,Metazoa,Annelida,Polychaeta,Spionida,Poecilochaetidae,Poecilochaetus,Poecilochaetus serpens
ASV_1148,-0.0165801031692207,-0.02097408825967675,0.015272893722247912,,,,,,,
ASV_1150,-0.013096058906520656,-0.028662927807064947,0.013755479223453009,,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Salpingella,
ASV_1152,-0.01902746909560736,0.03332539978251806,0.010091907346975671,,Bacillariophyta,Coscinodiscophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,Leptocylindrus danicus
ASV_1153,-0.01788456483544388,0.03499154736024215,0.007256986028901098,,,Dinophyceae,,,,
ASV_1154,-0.012249745238830106,0.04455474710323457,0.0038728485728946028,,,Dinophyceae,,,,
ASV_1156,-0.001116473694331438,-0.004708032915819089,6.216470377843559e-05,,Endomyxa,Ascetosporea,Paradiniida,,Paradinium,Paradinium poucheti
ASV_1158,-0.009905886241155723,-0.007856440072992738,-0.007310210070231474,,,Dinophyceae,,,,
ASV_1167,-0.014553063703720429,0.03379140597536606,0.00511535422011906,,,,,,,
ASV_1172,-0.01037374517942006,0.021610375937678263,0.005351982806741387,Metazoa,Annelida,Polychaeta,,Capitellidae,Capitella,
ASV_1176,0.01870159031489462,0.002844225602276034,0.028670987190756305,,Haptophyta,,Phaeocystales,Phaeocystaceae,Phaeocystis,
ASV_1177,-0.018840697423696817,0.03791096399583543,-0.00013772244061550427,,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomastigidae,,
ASV_1180,-0.01889023019655779,0.03304518680958156,0.00994137315014174,,,,,,,
ASV_1181,-0.018784964176552486,0.032898002921750095,0.009961557882176475,,Bacillariophyta,Coscinodiscophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,
ASV_1183,-0.002476283858858009,-0.004053696906381473,0.007539458798346755,,,Dinophyceae,Peridiniales,Ensiculiferaceae,Ensiculifera,Ensiculifera imariensis
ASV_1184,-0.014690230402878503,-0.01440302818322908,0.0029261946997737984,,,,,,,
ASV_1185,-0.011717737960361505,-0.01866691653100118,0.0101912487784398,,,,,,,
ASV_1186,-0.01729921641952831,0.03445340690815661,0.007968398734887638,,,,,,,
ASV_1187,-0.013668041167307526,0.040903723401072054,0.005143992657056786,,,,,,,
ASV_1191,-0.01002263330257562,-0.020585990605636338,0.007340645354407246,,Ciliophora,Spirotrichea,,Strombidiidae,Varistrombidium,Varistrombidium kielum
ASV_1192,-0.005904977229962127,-0.01747348889863856,0.005735138235775407,,,Dinophyceae,Syndiniales,Duboscquellidae,,
ASV_1193,-0.002098461920238629,-0.0017879860280465138,0.0007663259648509589,,,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,Dictyocha fibula
ASV_1196,-0.013812209870488177,-0.023647697648229462,0.013725380743270088,,,,,,,
ASV_1197,-0.004579704436633283,-0.005986786754771969,0.003716270081419768,,Oomycota,,,,,
ASV_1198,-0.0069393969640977006,-0.004490571846865009,-0.002895655729468133,,,Acantharea,,,,
ASV_1202,-0.013346127308243685,-0.027049894020272428,0.013756301418198382,,,,,,,
ASV_1206,-0.0010428793902838034,-0.0012167845941234506,0.0023200497867948144,Metazoa,Arthropoda,Malacostraca,Euphausiacea,,,
ASV_1210,-0.014408987379952939,0.03628957687895486,0.00646021617289706,,Cercozoa,Chlorarachniophyceae,,,Minorisa,Minorisa sp. SRT710
ASV_1211,-0.005661528573319813,0.0519903823059226,-0.0024054100256080202,,,Dictyochophyceae,Pedinellales,,Pteridomonas,
ASV_1212,-0.015094083390915785,-0.025268202163283647,0.014754966760240988,,,Dinophyceae,,,,
ASV_1213,-0.0012696793710862398,-0.04897145127837695,0.007328772640880648,,,Cryptophyceae,Pyrenomonadales,Geminigeraceae,,
ASV_1214,-0.0147305437511498,-0.02471073947026932,0.014443819186444044,,,Dinophyceae,Peridiniales,Kryptoperidiniaceae,,
ASV_1220,-0.01647296533235726,0.03674661582733378,-0.005730091365051653,,,,,,,phototrophic eukaryote
ASV_1221,-0.008992396176402212,-0.012883454843374302,0.00764092392856212,Viridiplantae,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Tetraselmis,Tetraselmis sp. KB-CR05
ASV_1222,-0.012258770484652104,0.04027493513179583,0.003963705781910663,,,Dinophyceae,Blastodiniales,,,
ASV_1223,-0.009502995488142093,0.043148096418437705,0.0017143480620058053,,,,,,,
ASV_1225,-0.016868708099203676,0.031280722156312765,0.007641455068190877,,,,,,,
ASV_1226,-0.012337473845985896,-0.019843749619345315,0.010384314095918501,Viridiplantae,Chlorophyta,,,,,
ASV_1228,-0.001830557790636139,-0.0352191308589428,0.006417307073634661,,,,,,,
ASV_1234,-0.0008730281035263856,-0.005960148481744065,0.0056105328066934435,,,,,,,
ASV_1236,-0.00679362790541929,-0.011414469702233332,0.009687451341364074,,,,,,,
ASV_1237,-0.01338370429479031,-0.01753433683486839,0.004540201596185314,,,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,
ASV_1245,-0.009361939642502674,-0.02515947702526168,0.002476287600132295,,,,,,,
ASV_1248,0.006806756757085415,0.011614100936389963,-0.002664108841438219,,,Dinophyceae,Syndiniales,Duboscquellidae,,
ASV_1249,-0.011417551758971427,-0.01992858266476616,0.01014123827978308,,,Cryptophyceae,Pyrenomonadales,Pyrenomonadaceae,,
ASV_1251,-0.010871271228454016,0.02228851692841098,0.004487993919163788,,,,,,,
ASV_1252,-0.007938541194804428,-0.011458670940487824,0.0064368904205911815,,,,,,,
ASV_1253,-0.01724944026675689,0.008023361757656392,0.011188545877655635,,,Dinophyceae,,,,
ASV_1254,-0.017412249182061357,0.03038436347952576,0.009183363325631985,,,,,,,
ASV_1260,0.00851329396713311,-0.021342008734980173,0.00030871830953946555,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,,,
ASV_1264,-0.00833857088240966,-0.03183697297508966,0.007189490249867101,,,Bolidophyceae,Parmales,Triparmaceae,,
ASV_1266,-0.003778359822575409,-0.04045121171860985,0.007578355907129222,,,,Telonemida,,,
ASV_1267,-0.0013439546626483907,-0.002385604595449857,0.006032185385051768,,,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,
ASV_1268,-0.00826024680590594,-0.013309824755637566,0.0076338974253356805,Metazoa,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,Oncaea,
ASV_1269,-0.018200901574719888,0.018331280177531876,0.0036137641897192106,,,,,,,
ASV_1270,-0.012161397471427046,0.02093127393427839,0.00591373174629679,Metazoa,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,Acartia hudsonica
ASV_1271,-0.0038669075345092526,-0.01917459604468913,0.004382439042466688,,,,,,,
ASV_1274,-0.005299709511746834,-0.028503061784841206,0.007306250171256233,,,Dinophyceae,,,,
ASV_1275,-0.011595006752351074,0.025165287863693587,-0.003561293411110342,,,Dinophyceae,,,,
ASV_1276,-0.001426764371095867,0.03848743328398361,-0.0017288886918053667,,,Dinophyceae,,,,
ASV_1277,0.0016635959639143636,-0.021043365273744237,-0.006444687756760372,,,,,,,
ASV_1282,0.004212895534479912,-0.01490815727279693,0.0030941705586364026,,,Dinophyceae,,,,
ASV_1286,-0.001778772640776833,0.05229913440086437,-0.006575731149622705,,,,,,,
ASV_1287,-0.00820735378854984,-0.011578843227886923,0.006177634392903086,,,Dinophyceae,Syndiniales,Duboscquellidae,,
ASV_1291,-0.0006960016193501412,0.004863294660160538,-0.000818866059284895,,Endomyxa,Ascetosporea,Paradiniida,,,
ASV_1292,-0.008277983938464385,-0.01189506784127749,0.006833591711291203,,,,,,,
ASV_1295,-0.003598371222529787,-0.00460012119431051,0.002519075570943616,,,Dinophyceae,Gymnodiniales,Warnowiaceae,Warnowia,Warnowia sp. BSL-2009a
ASV_1300,0.00971220537832166,-0.021049824472424733,-0.003206565952933613,,,,,,,
ASV_1307,-0.0002975253079069605,-0.03891488361576591,0.005959867069382163,,,,,,,
ASV_1315,-0.006370491276942233,0.04044659595664949,-0.003042996570999145,,Cercozoa,Thecofilosea,Cryomonadida,Rhogostomidae,,
ASV_1322,-0.0032387596322455397,-0.0044576207339107965,0.0025982398359801874,Metazoa,Bryozoa,Gymnolaemata,Cheilostomatida,,,
ASV_1325,-0.016251301424499084,0.02838833350926966,0.008617972763623052,,,,,,,
ASV_1326,-0.002349257524460216,0.03092236840474486,-0.0006866570544625295,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,,,
ASV_1330,-0.004565898133699668,-0.0372176516803769,0.003403106880145185,,,Dinophyceae,Gonyaulacales,Amphidomataceae,,
ASV_1333,-0.01620383601797584,0.02825491666950888,0.00855274614216673,,,,,,,
ASV_1335,-0.007871377179630464,-0.03024759962538503,0.009875717795206735,,Cercozoa,Imbricatea,Euglyphida,Euglyphidae,,
ASV_1336,0.007815662926935705,0.002717124846852039,-0.0019259662239253514,,Cercozoa,,,,,
ASV_1339,0.0026724780863451665,0.004636942173831853,0.0009844944234362525,Viridiplantae,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,,,
ASV_1343,-0.005173557391118285,-0.03314448748003318,0.008042997211996618,,,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_1345,0.0008061418536590303,-0.03766834690224145,0.004585011402417546,,Haptophyta,,,,,
ASV_1349,-0.010771345426048776,-0.0072783742637329354,0.009189358731024123,,,,Pirsoniales,Pirsoniaceae,Pirsonia,Pirsonia verrucosa
ASV_1350,-0.004302749826343373,-0.005602728005511481,0.0034969305809481924,,,Dinophyceae,Gymnodiniales,Warnowiaceae,Proterythropsis,
ASV_1352,-0.013404450130484939,-0.0038911985141497807,0.0107663446605875,,,Dinophyceae,,,,
ASV_1354,0.003963699691742883,-0.017056769002314166,-0.0022233108335634917,,Cercozoa,,Cercomonadida,Cercomonadidae,,
ASV_1357,-0.00017867987453523823,-0.0006738946688503795,0.004536813924832697,,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Actinocyclus,Actinocyclus curvatulus
ASV_1359,-0.0017914235615627291,-0.008700159649827097,-0.0038602449785317848,,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,
ASV_1362,-0.018910182489642803,-0.03598982345299563,-0.013928575325688378,,Bacillariophyta,Coscinodiscophyceae,,,,
ASV_1363,-0.010275529143968372,-0.017562178738214397,0.010370949958161837,,,,,,,
ASV_1365,-0.008271032898533783,0.03134530572791429,0.0020655410806444275,,,Choanoflagellata,,,,Choanoflagellida sp. SL163
ASV_1367,-0.012291789833931786,0.016941093114020717,0.0004425463398469032,,,Dinophyceae,Peridiniales,Protoperidiniaceae,Islandinium,Islandinium tricingulatum
ASV_1371,-0.009191178510846026,-0.021080368946711635,0.00993289947684164,,,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_1372,-0.007542691068012627,-0.026577289368054927,0.00922094378812626,,,Dinophyceae,,,,
ASV_1373,-0.010590395598366137,0.014933673731884705,0.005482227943395918,,,Dictyochophyceae,Florenciellales,,Pseudochattonella,
ASV_1375,-0.00817758709563223,0.0027521827781731936,0.004952367401807909,,,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,,
ASV_1378,-0.006343862262687584,-0.026736123580299465,0.0030091478694245087,,,,,,,
ASV_1380,-0.009060775021469398,0.03185096810136842,0.0022488664860994515,,Apicomplexa,,,Adeleidae,,
ASV_1381,-0.009194440459761123,-0.026133258157884035,0.004717955281162567,,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Rimostrombidium,Rimostrombidium veniliae
ASV_1382,-0.00684284626964718,-0.009332323601721128,0.0030558737190433207,,,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,
ASV_1383,-0.007073604027343679,0.03645043247758456,0.0004359097337040992,Fungi,Basidiomycota,,,,,
ASV_1386,-0.015019039934185406,0.023065283056100026,0.008359083100079885,,,Bigyra,Nanomonadea,,Incisomonas,Incisomonas marina
ASV_1390,-0.0006161379062410961,-0.006068264087548755,0.004676754321424888,,,Polycystinea,Nassellaria,Plagiacanthidae,Lithomelissa,Lithomelissa setosa
ASV_1392,-0.007142810921705868,-0.010595079056140752,0.007586426133186735,,,Raphidophyceae,Chattonellales,Chattonellaceae,Heterosigma,Heterosigma akashiwo
ASV_1393,-0.0054234088727647504,-0.023965825842326184,-0.004273479140106356,,Bacillariophyta,Coscinodiscophyceae,,,,
ASV_1394,-0.011816532988090716,0.01662938297828701,0.006203368144011448,,,,,,,
ASV_1396,-0.01906022976883197,2.0579364084884126e-05,0.005511142071739368,,Haptophyta,,Prymnesiales,,,
ASV_1397,-0.0018708919238867596,-0.0031643852726760398,0.0062014163633719215,,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Spiniferites,
ASV_1398,-0.00274461151876782,-0.03575095763362243,0.006909466344886964,,,,,,,
ASV_1399,-0.007308622509212002,-0.014489852975755559,0.007336361197418624,,,Polycystinea,,,,
ASV_1402,-0.011935977352856274,0.02970553923917611,0.005435223992976238,,Rhodophyta,Florideophyceae,,,,
ASV_1407,-0.008100142697324116,-0.011529024253597602,0.006870990401584835,,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomastigidae,,
ASV_1408,0.00118515711222273,-0.04231662964962573,0.0047126552583159325,,,Dinophyceae,,,,
ASV_1412,-0.010889357569660177,-0.010683910940832365,0.0004899566854841648,,,,,,,
ASV_1413,-0.0025660943777612594,-0.0173886304928679,0.0018899600969348646,,,,,,,
ASV_1415,-0.01021973277573947,-0.016377967474332424,-0.004898013327240197,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Paragymnodinium,Paragymnodinium shiwhaense
ASV_1419,0.000697410722479842,-0.0061299927757494915,-0.000593292949383145,,,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,
ASV_1424,-0.01243527991434159,-0.023149339390145508,0.004158914731792976,,,,,,,
ASV_1425,0.005991543150446417,-0.01002118913191746,0.00047639233027526234,,,,,,,
ASV_1432,-0.0034834968560034764,-0.004842065926616816,0.002741487370691298,Metazoa,Annelida,Sipuncula,Phascolosomatiformes,Phascolosomatidae,Apionsoma,
ASV_1434,-0.007203053686419166,-0.010311353204453514,0.0057760032847101,,,Bigyra,Nanomonadea,,Solenicola,
ASV_1435,-0.01762089459535971,0.026791978102363844,0.002034448437204992,,,,,,,
ASV_1438,0.01760879578372063,0.0026171944716386077,0.026389074159557848,,Bacillariophyta,Bacillariophyceae,,,,
ASV_1440,-0.0020492220188760273,-0.020633134797346745,-0.004589206064228109,,,,,,,
ASV_1441,-0.0016702168350969486,-0.03399490578652619,0.0048518231323486025,,,,,,,
ASV_1444,-0.006850470540174155,-0.009688178518726073,0.005402824722260527,,Rhodophyta,Florideophyceae,,,,
ASV_1445,-0.001914452380461811,-0.00314033183807022,0.005896412830364222,,,Dinophyceae,Peridiniales,Ensiculiferaceae,Ensiculifera,Ensiculifera imariensis
ASV_1446,-0.0012050005461361432,0.0071010839662804855,-0.010459542014800805,,,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_1447,-0.007545365706349813,0.019397194843400765,0.0036205530926087873,,,Chrysophyceae,,,,
ASV_1453,-0.0011418638067253004,-0.0021852214629667016,0.004346076116603967,,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Spiniferites,
ASV_1456,-0.002406954464918795,-0.026947241179852463,0.004881454106900965,,,,Telonemida,,Telonema,Telonema antarcticum
ASV_1457,-0.00102023681338036,-0.0016208585389765739,0.003919140193899155,,,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium conicum
ASV_1462,-0.007008352885624235,-0.010193202085554917,0.006045052537078753,,Ciliophora,Spirotrichea,,,,
ASV_1463,-0.007048569491400676,-0.026016224165261174,0.00895329278541395,,Euglenozoa,Diplonemea,,Diplonemidae,,
ASV_1464,-0.003345776827571478,-0.02159033417045434,0.005032238304025368,,,Bolidophyceae,Parmales,Triparmaceae,,
ASV_1465,-0.012507044209134538,0.027537391800687115,0.0057807392656731345,,,,,,,
ASV_1468,-0.007908037969941516,-0.011269905406359927,0.00672351602831978,,Ciliophora,Spirotrichea,,,,
ASV_1469,-0.011440703949179502,0.00996747885462515,0.007483914642303759,,,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,
ASV_1474,-0.011285082839946134,0.02847221107588243,0.004321660592181842,,,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_1476,-0.011205927764419081,0.004826770035328301,0.007979055935366339,,,,,,,
ASV_1478,0.015127493453076872,0.0026337643850081693,0.02218146868713328,,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,,
ASV_1479,-0.01444386208418924,0.02519144334927778,0.007698918750282956,,,,,,,
ASV_1481,0.014723689632497502,0.0024747541643486033,0.021528019863920236,,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,
ASV_1482,-0.005364104472066829,-0.010545662475093375,0.00530287634508965,,Endomyxa,Ascetosporea,Paradiniida,,,
ASV_1483,-0.0043460550096990295,-0.006444951287973875,0.0035139039478069723,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_1484,0.0019941659457151715,-0.03243730447547843,-0.007210228137583571,,Bacillariophyta,Bacillariophyceae,,,,
ASV_1485,-0.007649378884685163,-0.017201622471355964,0.0058126514581533706,,,Dictyochophyceae,Pedinellales,,Pseudopedinella,Pseudopedinella elastica
ASV_1488,-0.0017185051969775696,-0.016942984749420922,0.002755257953572222,,,,,,,
ASV_1491,-0.005654796784515,0.0260440865641792,-0.0015722163113719718,,,,,,,
ASV_1493,-0.0035043361630509792,-0.01509893988085799,0.004701573662102799,,,Dinophyceae,,,,
ASV_1497,-0.0072031684372012685,-0.01036839932922175,0.005955117701923496,,,,,,,
ASV_1504,-0.006197627616927946,0.032098295894810676,0.0007363632811483578,,Apicomplexa,Conoidasida,Eucoccidiorida,Eimeriidae,,
ASV_1505,-0.0017362528168073396,-0.023318025276248027,-0.004294784318422216,,,,,,,
ASV_1511,-0.00992801127274216,-0.01631525676811167,0.009044550454076884,,Bacillariophyta,Coscinodiscophyceae,,,,
ASV_1513,0.004072359400707116,-0.020792730327734765,0.0015884080548382521,,,,,,,
ASV_1515,-0.005132872642514415,-0.010745763210666575,0.005703641083163485,,Ciliophora,Spirotrichea,,,,
ASV_1516,-0.014922371641226036,-0.018788520255639162,0.005000426205319599,,,Dinophyceae,Suessiales,,Dactylodinium,Dactylodinium arachnoides
ASV_1519,0.0006784601613978948,-0.03771212201643665,0.004695345342350915,,,Bigyra,Nanomonadea,,Incisomonas,
ASV_1520,-0.0022010483996515954,-0.003332281638365364,0.004747697076473052,,,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,
ASV_1523,0.007256762230156446,0.0012661638474072612,0.011311973010849616,,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,
ASV_1530,-0.005845520087400207,-0.008192023863526021,0.004558899923231191,,,,,,,
ASV_1531,0.0002916277645713231,7.021993974105536e-05,0.003675593302788264,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,,
ASV_1532,-0.0071430404131899005,-0.01049354791915011,0.006836900184494503,,Picozoa,,,,,Picobiliphyte sp. MS584-11
ASV_1535,-0.008923593696802231,0.030158220696973125,0.0029908896457036234,,,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_1538,-0.005458608553013199,0.029695981311328983,0.000872023152093474,,,,,,,
ASV_1540,-0.0040574067893200064,-0.005592775214915706,0.0045613827504685225,,,,,,,
ASV_1541,0.006007336494504735,-0.002924963934035618,-0.0011863182513110978,,,,,,,
ASV_1546,-0.009455568573562749,-0.0010699075450321602,0.0073581198984161164,,,,,,,
ASV_1550,-0.00554636550173363,0.027303320188392762,-0.0002835214820874809,,,Dinophyceae,,,,
ASV_1556,-0.008275248666716398,-0.018552768932899408,0.008694342518653258,,,,,,,eukaryote clone OLI11072
ASV_1558,-0.006252093874109163,-0.025221296087172138,0.007808002053866394,,,,,,,
ASV_1563,-0.0038822743457300256,-0.018639346918268445,0.005853704053011642,,,Dictyochophyceae,,,,
ASV_1565,-0.0027327635139636226,-0.01382046562327417,0.003577506707940549,,,Dinophyceae,,,,
ASV_1567,-0.013440914188153864,0.023395908648834538,0.007090009526125929,,,Dinophyceae,,,,
ASV_1568,-0.005767356005098144,-0.009125606577306553,0.0054442237359230835,Metazoa,Echinodermata,Echinoidea,,,,
ASV_1571,0.001407075530817244,-0.013820728863343847,0.0004720871934020548,Metazoa,Annelida,Polychaeta,,Chaetopteridae,,
ASV_1574,-0.00183315491447494,-0.0029184512833393445,0.005485047116655151,,,Dinophyceae,Peridiniales,Ensiculiferaceae,Ensiculifera,
ASV_1575,-0.006695381087284108,-0.0007547250083486091,0.005053998700769927,,Ciliophora,Spirotrichea,Tintinnida,Tintinnidiidae,Antetintinnidium,Antetintinnidium mucicola
ASV_1577,-0.0019520202817226737,-0.024930328682075904,0.00510013618412364,,Bacillariophyta,Coscinodiscophyceae,Stephanodiscales,Stephanodiscaceae,Cyclotella,Cyclotella choctawhatcheeana
ASV_1579,-0.00494166570920448,-0.022710388758387358,-0.0007933711252635942,,,,,,,
ASV_1580,0.0017208481890250617,0.002676122892654849,-0.000848819124340065,Metazoa,Echinodermata,Holothuroidea,Dendrochirotida,,,
ASV_1583,-0.00032691950502211907,-0.00043823547374397903,0.0028228202963271466,,,Cryptophyceae,Pyrenomonadales,Geminigeraceae,,
ASV_1585,0.01428022366374357,-0.010979553254213606,-0.0055052096121863455,,,,,,,
ASV_1587,-0.012344359890273968,0.02422797070194493,0.004636617244570325,,,,,,,
ASV_1588,0.011783088990343903,0.01960155665601154,-0.008342304983552543,,,,,,,
ASV_1590,0.000552499233871855,0.04095646190661397,-0.005168326493783499,,,,,,,
ASV_1592,-0.012677360810209985,0.02339760110494661,0.0058525974086242665,,,,,,,
ASV_1594,-0.00642947849478347,-0.0099085439376021,0.005799464020772064,Viridiplantae,Chlorophyta,,,,,
ASV_1595,0.006489910958334625,-0.006727457908455658,-0.005640599406356707,,,,,,,
ASV_1597,-0.006824008108779326,0.020117476611600668,0.0029058212046263066,,,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos tenuis
ASV_1598,0.006892193615806279,-0.017666034295336794,-0.00044717038256829463,,Cercozoa,,,,,
ASV_1599,-0.0067025254679017165,0.022861431023926085,0.0019347982265533641,,Bacillariophyta,Coscinodiscophyceae,,,,
ASV_1600,-0.002271950924324855,-0.016810104639655658,0.003103947452224431,,,,,,,
ASV_1603,-0.008247673795626926,-0.014312918877896437,0.00847921234853488,,Bacillariophyta,Fragilariophyceae,Rhaponeidales,Rhaphoneidaceae,Rhaphoneis,Rhaphoneis sp. s0366
ASV_1605,-0.009599522453731578,-0.015509950329041877,0.009362977016381129,,,,,,,
ASV_1608,0.0006452762208732124,0.002722254997603788,-0.0014515942585721763,,,Dinophyceae,,,,
ASV_1614,-0.0024921808236754647,0.02885505936002107,-0.0016397322125165604,,,,,,,
ASV_1615,0.011927300706223986,0.0020468878735562823,0.017355053261773837,,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,
ASV_1617,-0.016299211355640525,0.02123040215075895,0.0013091763497783452,,,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa rotundata
ASV_1619,-0.008330823317317146,-0.013992729662566343,0.008182868989310152,,,,,,,
ASV_1620,-0.006306518539638856,-0.008866067961971731,0.005095128749314391,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,Oithona sp. Roadstead of Brest
ASV_1621,-0.00454286186811086,-0.014854855199749419,0.005695290031953434,,Haptophyta,,Phaeocystales,Phaeocystaceae,,
ASV_1623,0.0052866189418945666,-0.005663622554467045,0.0006943265085627604,,Cercozoa,,,,,
ASV_1624,-0.0004894517929081324,-0.03306661763292779,-0.006028293533509885,,,,,,,
ASV_1627,-0.012933604989641136,0.02253258818121405,0.006868763394992346,,,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,
ASV_1629,-0.012452503921794963,0.021610471792894093,0.006466501049001393,,,Dinophyceae,Syndiniales,Ellobiopsidae,Ellobiopsis,
ASV_1630,-0.006211069981704805,-0.005600648651601801,-0.0004853784703111695,Metazoa,Mollusca,Gastropoda,,Lottiidae,,
ASV_1631,-0.004066645908135387,-0.015516472619358682,0.00452347601202018,,,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Proteomonas,
ASV_1635,-0.003821040185249206,0.0009241363499179556,0.0018280272286825261,,,,,,,
ASV_1636,-0.010014414693006735,-0.01369759952602474,0.00011025279279783204,,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,
ASV_1644,-0.0024904323127289945,0.03441601835022893,-0.002658067170455862,,,,,,,
ASV_1645,-0.011491315198012858,0.017692803403611207,0.006397988193546508,,,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,Karlodinium veneficum
ASV_1646,-0.0018151646994169234,-0.0028622569486076066,0.005195287855455551,,,,,,,
ASV_1647,2.598082428165303e-05,0.039707994549640135,-0.0052217556457861535,,Picozoa,Picomonadea,Picomonadida,Picomonadidae,Picomonas,
ASV_1648,-0.014871050081626267,0.0171358318610223,0.0006124464490734715,,,Dinophyceae,Gymnodiniales,Kareniaceae,Takayama,Takayama cf. pulchellum
ASV_1649,-0.00615215259943332,-0.010139653427843722,0.006313536884447877,,,,,,,
ASV_1651,-0.009717201892001585,-0.01617751027301194,0.009481093355009662,,Euglenozoa,Diplonemea,,Diplonemidae,,
ASV_1652,0.01027113985769864,0.0018601287937328186,0.014992855581598788,,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,,
ASV_1653,-0.0007412580683094231,-0.0013572612857281684,0.003908222169985655,,,,,,,
ASV_1655,-0.003659840163545339,0.022091360194470923,-0.0010524220326330724,,,Dictyochophyceae,,,,
ASV_1657,-0.008976287873175032,0.02412357349265412,0.003556597802454286,,,,,,,
ASV_1658,-0.01209165419087585,0.02107574121998456,0.006427028743582494,,,Polycystinea,Nassellaria,Plagoniidae,Pseudocubus,Pseudocubus obeliscus
ASV_1659,-0.005405105989578498,-0.013245297856602304,0.0055739863630933865,,,,,,,
ASV_1663,-0.012096165815162357,0.02108068920237161,0.0065155634057287816,,,,Apusomonadida,Apusomonadidae,,
ASV_1664,-0.0017816589396614884,-0.002778178936459934,0.00509254202664018,,,Dinophyceae,Peridiniales,Ensiculiferaceae,Ensiculifera,Ensiculifera imariensis
ASV_1667,-0.013202731769410973,0.02509270960216373,-0.002307530457343903,,,Bolidophyceae,Parmales,Triparmaceae,,
