,PC1,PC2,PC3,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_10460,-0.01737426540858368,0.030035220792195404,0.01860724006940281,,,Dinophyceae,,,,
ASV_10461,0.014629260169163832,0.0036434026468229125,-0.013177664925863784,Viridiplantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,Pyramimonas parkeae
ASV_10462,0.009826991675000434,0.0019140802434328957,0.023490158273780305,,,Dinophyceae,,,,
ASV_10463,-0.012271198726473665,-0.05383149198296432,0.007654547325071834,,Cercozoa,Thecofilosea,,,Mataza,
ASV_10464,0.014348712598798193,0.010134305409519533,-0.006347427281123338,,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,Melosira arctica
ASV_10465,0.03724017584384126,-0.005695290528693721,0.02035033178605658,,Ciliophora,Spirotrichea,Tintinnida,Codonellidae,Tintinnopsis,
ASV_10466,-0.008970151467401401,-0.04966233068779015,0.01538294466562007,,,Dinophyceae,Suessiales,Biecheleriaceae,Biecheleria,
ASV_10467,-0.037877258352456804,-0.044073123504050286,0.005197212886585007,,Cercozoa,Thecofilosea,Ventricleftida,Ventrifissuridae,,
ASV_10468,0.03574323645668972,-0.012388576391230388,0.006935452890696625,,,Cryptophyceae,Cryptomonadales,,,
ASV_10469,-0.021078970526227092,0.035030138714004566,0.013685603303836946,,Ciliophora,Prostomatea,Prorodontida,Urotrichidae,Urotricha,
ASV_10470,-0.011517412217497356,-0.015141060006179338,0.007129460229009098,,,Dinophyceae,,,,
ASV_10471,0.033588361901837054,-0.007375569898395949,0.023921654646695906,,Haptophyta,,,,,
ASV_10472,-0.009403986877105992,0.04511131383883014,0.015362873205648513,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_10473,-0.010861352439329014,0.03627236178311141,0.023636846682892492,,,Bigyra,,,,
ASV_10474,-0.05302348765658816,0.024632139936943347,-0.007793450952355934,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium spirale
ASV_10475,0.03647173883976283,-0.010093768705833894,0.017515541062975315,,,Dinophyceae,,,,
ASV_10476,-0.017440984097894154,0.04031469945656644,0.005137261040845948,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_10477,-0.020209973896246188,0.014137915675088946,0.013609746419355296,,,,,,,
ASV_10478,0.037063627849595715,-0.012518790462568014,0.007148795557157674,,Haptophyta,,Prymnesiales,Prymnesiaceae,,
ASV_10479,0.0248294056624005,0.0013765852443379308,0.037323932342779705,,,Cryptophyceae,Cryptomonadales,,,
ASV_10480,0.031530768959961826,-0.007386793106982387,0.017911550189982715,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,
ASV_10481,-0.031233195379415917,-0.04548917427311885,0.019276570552551935,,,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium monovelum
ASV_10482,-0.003999926102689621,0.0028484510992735895,-0.007217860916895334,,Cercozoa,Imbricatea,Euglyphida,Paulinellidae,Paulinella,
ASV_10483,-0.03853547434786477,0.030209610624085715,0.01737419433286454,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium dorsalisulcum
ASV_10484,0.05326159682130634,0.010507433055561686,0.017215011628881977,Viridiplantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,Pyramimonas australis
ASV_10485,0.04105977301471463,-0.009279776193021528,0.02423657570027203,,Cercozoa,Chlorarachniophyceae,,,,
ASV_10486,0.07151312080277347,-0.023096645075385388,0.027331122193333147,Metazoa,Arthropoda,,,,,
ASV_10487,0.012181101915020994,-0.12443145521555059,0.12385015646398016,Metazoa,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus parvus
ASV_10488,-0.0046435295754046315,0.009935771277891678,0.02319908185417662,,,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos furca
ASV_10489,-0.010825469668073465,0.04644880412320397,0.024435268808275228,,Ciliophora,Nassophorea,Microthoracida,Discotrichidae,,
ASV_10490,-0.005775616491341272,-0.052847916694724474,0.014243256844444717,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,
ASV_10491,-0.0006727047238587574,-0.0002577263719383745,0.0009771182085445156,Metazoa,Annelida,Sipuncula,Phascolosomatiformes,Phascolosomatidae,Apionsoma,Apionsoma misakianum
ASV_10492,0.025983830619530954,0.016707740760809765,0.025007777853696293,,,,,,Telonemia,
ASV_10493,-0.017460919622892392,-0.060478082673635365,0.01896980251687575,,,Dinophyceae,,,,
ASV_10494,0.0034144797479969177,0.01864836474268317,0.007349063846229004,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira curviseriata
ASV_10495,0.03598508558371389,0.006865119632866542,0.02111906221678092,,,Dinophyceae,,,,
ASV_10496,-0.0005710733490566582,0.011141768504641427,0.03378557237588917,,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Pelagostrobilidium,Pelagostrobilidium neptuni
ASV_10497,0.039176326947235884,-0.008839115139417819,0.02342658006753346,,Ciliophora,Spirotrichea,Choreotrichida,,,
ASV_10498,-0.0284373535406551,0.031076454969986136,0.012311463787410763,,Ciliophora,Spirotrichea,Choreotrichida,,,
ASV_10499,0.024938769830088622,0.013994027836171838,0.02646128600931831,,,Cryptophyceae,Cryptomonadales,,,
ASV_10500,-0.010806392654312161,0.008490449733994251,0.002422960171796693,,,Dinophyceae,,,,
ASV_10501,-0.047177559085577164,0.040816015485010515,0.0030004728427295677,,,Dinophyceae,Gymnodiniales,,,
ASV_10502,-0.022947594652247074,-0.040836963794464554,0.014241063444892977,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,
ASV_10503,-0.012630339557213663,0.05499519334860971,0.032893704543139224,,Picozoa,,,,,
ASV_10504,-0.03401830860827237,-0.04789384256412164,0.023677873491902268,,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,
ASV_10505,-0.03409204363530273,-0.05299400053649409,0.02279359753792651,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
ASV_10506,0.049075257592145996,-0.013142688525073918,0.027041625891692345,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium dominans
ASV_10507,-0.1156835570885339,0.019293387966421598,0.1264934678365446,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium helveticum
ASV_10508,-0.011075121846588622,-0.06312401262091234,0.01931272040214154,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_10509,-0.025944891739900843,-0.0038881669452680294,0.034814993867606725,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,
ASV_10510,-0.015710391892331737,0.045190985507225785,0.026594166309057584,,,Dinophyceae,,,,
ASV_10511,-0.0027587310784815597,0.005551931762603637,0.013641208518627183,Metazoa,Arthropoda,Hexanauplia,Calanoida,Temoridae,Temora,Temora longicornis
ASV_10512,-0.029019343239142698,-0.057272420334832284,0.01705175395770383,,,Dinophyceae,,,,
ASV_10513,-0.026614442017221532,0.030981172740160243,0.04159963121590798,,,Bigyra,Nanomonadea,,,
ASV_10514,0.05614720847250752,0.018244891269661206,-0.021938275951307647,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Conticribra,Conticribra weissflogii
ASV_10515,0.0007022070222524866,0.0016618820326281467,0.004486972593566302,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,Euterpinidae,Euterpina,Euterpina acutifrons
ASV_10516,-0.023466297260322583,0.04391757961525868,0.01526992043870039,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium helveticum
ASV_10517,-0.02896641828912543,0.03467250968289412,0.018865563609281825,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium helveticum
ASV_10518,0.09211015850684585,0.023323838335973103,0.05108754316028972,,Haptophyta,,Isochrysidales,Noelaerhabdaceae,Gephyrocapsa,Gephyrocapsa oceanica
ASV_10519,0.037518480378256155,-0.021422152370622505,0.033078616499093716,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,
ASV_10520,0.03457418001529963,-0.005748284416021711,0.029718446872837583,,Picozoa,,,,,
ASV_10521,-0.03344266738158147,-0.04965872311973117,0.020773581780744538,,,Bigyra,,,,
ASV_10522,0.05114088399184949,0.007954189789678065,0.01340017832032021,,,Dictyochophyceae,Pedinellales,,Apedinella,Apedinella radians
ASV_10523,0.0301866933036476,-0.00912588936265245,0.026098597664248397,,Haptophyta,,Prymnesiales,Prymnesiaceae,Prymnesium,
ASV_10524,-0.11850750930660083,-0.11516394293091722,0.06313931824776824,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium spirale
ASV_10525,0.00031627472743888144,0.0045530429744486045,0.022633904068378646,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_10526,0.028677081278269394,0.01932572144913666,0.03452622637161815,,,Cryptophyceae,Cryptomonadales,,,
ASV_10527,0.0232924336156727,0.002448923300987329,0.005843687569335447,,,Dinophyceae,,,,
ASV_10528,-0.03252030797219811,-0.048360550354224756,0.020359744986348165,,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Amylax,Amylax triacantha
ASV_10529,-0.030410531858932586,-0.06128096440156064,-0.0021954272664616186,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium fusiforme
ASV_10530,0.015334281737426842,-0.05938735477045787,0.021965599731941662,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,Lepidodinium chlorophorum
ASV_10531,0.008712904701468146,0.003731804956629864,-0.0029854648901340235,,Bacillariophyta,Mediophyceae,Eupodiscales,Odontellaceae,Odontella,Odontella rostrata
ASV_10532,0.0002712248013838964,0.004478072631426874,0.024031165714210195,Metazoa,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Sulculeolaria,Sulculeolaria quadrivalvis
ASV_10533,0.02514590482249464,-0.0026105999478718456,0.01264567433286273,Metazoa,Arthropoda,,,,,
ASV_10534,0.034854291752027186,0.007712316015765623,0.02787368378952741,,,Dinophyceae,,,,
ASV_10535,0.05768184857864791,0.008846330097737892,-0.02207871990396715,,Bacillariophyta,Mediophyceae,Eupodiscales,Odontellaceae,Odontella,Odontella rostrata
ASV_10536,0.039732439114704456,-0.013136657591961337,0.007552867703108226,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,Ostreococcus sp. 'lucimarinus'
ASV_10537,-0.009279226611254614,0.010115075250353702,0.010880269823551104,,,Bigyra,,,,
ASV_10538,-0.012984747349118511,0.014427321638496601,0.0235106804089796,,,Bigyra,,,,
ASV_10539,0.044606128032604955,-0.01573610456215211,0.024241983991662934,,,Dinophyceae,Gymnodiniales,Warnowiaceae,Warnowia,
ASV_10540,0.011447805528113714,0.04076207814187088,0.022655801168395336,,,Bigyra,,,,
ASV_10541,-0.027078922790454443,0.03712546015408227,0.01723069404986314,Viridiplantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,Pyramimonas gelidicola
ASV_10542,0.016811721901163663,0.012110893229638656,-0.013127136908504776,,Bacillariophyta,Mediophyceae,Eupodiscales,Odontellaceae,Odontella,Odontella rostrata
ASV_10543,-0.033108489183010424,-0.049962279111035485,0.020844024671894373,,,Bigyra,,,,
ASV_10544,-0.025859178980531736,0.03464278961395618,0.016833617981583154,,,Dinophyceae,,,,
ASV_10545,0.03181251460615405,-0.00436307429568747,0.03643319272558968,,Cercozoa,,,,,
ASV_10546,0.020936980348337603,0.019636198942960776,0.029526731107821082,,,Dinophyceae,,,,
ASV_10547,-0.03876930872093774,0.02965670019413373,0.015593330081746149,,,Dinophyceae,,,,
ASV_10548,0.004086978463851729,0.017853045157210694,0.035651438795932106,,,Cryptophyceae,Cryptomonadales,,,
ASV_10549,0.0008015373716436428,0.0057868690944171625,0.023004904479252287,,,Dinophyceae,,,,
ASV_10550,0.046014060600592765,-0.011455932728523301,0.014573171166944525,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,Lepidodinium chlorophorum
ASV_10551,-0.033560951910785154,-0.03243555720847871,0.008027367591220864,,Ciliophora,Spirotrichea,,Strombidiidae,Strombidium,Strombidium paracapitatum
ASV_10552,-0.0043083599174328505,0.003871868673282915,0.007906830155176138,,,,,,,
ASV_10553,-0.01667047593421551,0.009483680913651985,0.010867231591943579,,,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,Teleaulax amphioxeia
ASV_10554,-0.02143971748265726,0.02655647355849841,0.0006152456347800144,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira gravida
ASV_10555,-0.01769258876561242,0.025048836047196,0.011545476049607534,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas aestivalis
ASV_10556,0.0017398869555558113,0.0032630926490286832,0.01596860880283036,,Cercozoa,Chlorarachniophyceae,,,,
ASV_10557,-0.020980170858334056,-0.03293340089554499,0.00950117127391967,,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,
ASV_10558,0.03280622944730083,-0.01043900435691578,0.011715284294945082,,,Dinophyceae,,,,
ASV_10559,-0.005974277081239851,0.0009544414327339885,-0.020925590738696015,,Bacillariophyta,Mediophyceae,Eupodiscales,Odontellaceae,Odontella,Odontella rostrata
ASV_10560,0.01072651002123311,-0.038479707718807855,0.019676548382106446,,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,Rhizosolenia similoides
ASV_10561,-0.001787979447327863,0.010084206238615525,0.011226268380969783,,,Cryptophyceae,Cryptomonadales,,,
ASV_10562,-0.009086192005890356,-0.03599409222434985,0.021880875806326878,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Minidiscus,Minidiscus variabilis
ASV_10563,0.04064493042050015,0.002486175851859096,0.010766490599848572,,Haptophyta,,Zygodiscales,Braarudosphaeraceae,Braarudosphaera,Braarudosphaera bigelowii
ASV_10564,0.029680401845257522,-0.00823280908310277,0.014874119742741398,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,
ASV_10565,-0.007602699039927794,0.011961752878007138,0.00809690099648041,,Cercozoa,,,,,
ASV_10566,0.003106808352503597,-0.0005625533971536038,0.0031930422480818095,,,Bolidophyceae,Parmales,,,
ASV_10567,0.021154017367442084,-0.00551115626222457,0.009443207751784094,,,Dinophyceae,Gymnodiniales,Warnowiaceae,Warnowia,
ASV_10568,-0.01098722849579351,-0.03614804874394765,0.006098599456973967,,,Dinophyceae,,,,
ASV_10569,0.004207735669961581,-0.040687631356338454,-0.0025982913224683046,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,
ASV_10570,-0.01906499375389592,0.025400289876484274,0.014933228476450103,,,Dinophyceae,,,,
ASV_10571,0.023439397020257793,-0.00522991078249279,0.014026214596726155,,,,,,,
ASV_10572,-0.024861167553929177,-0.041272526972391255,-0.0066593900490045845,,Cercozoa,,,,,Cercozoa sp. CCAP 1903/1
ASV_10573,0.007692933477931447,0.00346921203408333,-0.002631006765832314,,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,Melosira arctica
ASV_10574,0.039251151125774486,0.006317382864703139,0.013169844000788716,,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Pelagostrobilidium,
ASV_10575,0.022966768486981575,-0.015777324460866746,0.021225010977833223,,,Raphidophyceae,Chattonellales,Chattonellaceae,Heterosigma,Heterosigma akashiwo
ASV_10576,0.007952104875151574,0.03476505947515685,0.015436160896506975,,,Choanoflagellata,Craspedida,Salpingoecidae,Bicosta,Bicosta minor
ASV_10577,-0.0011429718591162426,0.0037476295284694463,-0.005268125196605281,,Bacillariophyta,Mediophyceae,Eupodiscales,Odontellaceae,Odontella,Odontella rostrata
ASV_10578,-0.006503746959685977,0.014689193601040103,0.019276261392386092,,Cercozoa,,,,,
ASV_10579,0.024995483106936642,-0.007025226739249802,0.010970491174054908,,,Dinophyceae,,,,
ASV_10580,0.004925572820280667,0.0018480826838789732,0.01629467416347128,,,Dinophyceae,Syndiniales,Syndiniaceae,Syndinium,
ASV_10581,-0.012489444559260663,-0.02253263886270805,0.007384514569883457,,,Dinophyceae,Peridiniales,Protoperidiniaceae,Islandinium,Islandinium tricingulatum
ASV_10582,0.017637232069773134,-0.0018258771495646144,-0.01667202202816472,,Haptophyta,,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis pouchetii
ASV_10583,0.03180456574778544,-0.009666409226644825,0.012725456475270807,,,Dinophyceae,,,,
ASV_10584,0.02036498145615543,-0.004624975544099887,0.012050004864802906,Metazoa,Mollusca,Bivalvia,,,,
ASV_10585,-0.020997911802546048,-0.0353239967691231,0.010007636588089555,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
ASV_10586,-0.01867698807078859,-0.03423496469760535,0.008581492301397495,,,Bigyra,Thraustochytrida,Thraustochytriaceae,Aplanochytrium,
ASV_10587,0.024442107886201648,-0.004107376939209177,0.017867643108308375,,Ciliophora,Spirotrichea,Tintinnida,Tintinnidiidae,Antetintinnidium,Antetintinnidium mucicola
ASV_10588,0.02946756433096263,-0.0066408045083078725,0.01735246990648004,,,Dinophyceae,,,,
ASV_10589,-0.009110875278000776,0.009592602872481272,0.013184697572773747,,,Dinophyceae,,,,
ASV_10590,0.010702122312482854,-0.0024215687830889754,0.006675259257636832,Metazoa,Mollusca,Bivalvia,,,,
ASV_10591,-0.018214728200151444,-0.03140580545829017,0.006349825793460316,,,Dinophyceae,,,,
ASV_10592,0.005904663428900956,0.007092892570437895,-0.014027120356115284,Viridiplantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,Pyramimonas parkeae
ASV_10593,0.019087229112754456,0.0032090346226920866,0.0009823998727702611,,Haptophyta,,,,,
ASV_10594,0.03448546267040789,-0.0014987807791835112,0.015693843963220957,,,Dinophyceae,,,,
ASV_10595,-0.0028045800464392614,0.00826959453339583,0.01766371293095131,,,Dinophyceae,,,,
ASV_10596,0.0019602738214190858,0.0017622900281682313,0.012598597741565567,,,Bigyra,,,,
ASV_10597,-0.0046820921788665515,0.03754939165937427,-0.0027101021987018512,,,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,Katablepharis,
ASV_10598,0.027853973568492084,-0.0063009979109430085,0.01638124057391594,,,Dinophyceae,,,,
ASV_10599,-0.002839949491843391,0.008341595340155347,0.017870672243318078,,Bacillariophyta,Coscinodiscophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,Leptocylindrus danicus
ASV_10600,-0.021362412464996254,0.018934331966951972,0.013870985564972087,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Carteria,
ASV_10601,0.007113766233343046,0.006853285100702311,-0.0035592007243498433,,Bacillariophyta,Mediophyceae,Eupodiscales,Odontellaceae,Odontella,Odontella rostrata
ASV_10602,-0.006396153931257316,-0.020904227602767732,0.0043603340574701185,,,Dinophyceae,,,,
ASV_10603,0.017741052926024438,-0.000747960392568912,0.023138328620615434,,,Bigyra,,,,
ASV_10604,0.016633446695173127,0.0008071606606265844,0.010099704681593758,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,
ASV_10605,0.04489167898806011,0.01117309833725234,0.007839800492298836,,,Dinophyceae,,,,
ASV_10606,0.012595067756161678,0.0013196683134630099,0.008030342497795297,,,Dictyochophyceae,Pedinellales,,,
ASV_10607,-0.0056463911195691625,0.03794419205123609,-0.003421171289114386,,Ciliophora,Spirotrichea,,Strombidiidae,Laboea,
ASV_10608,0.0027935418727959072,-0.025897421062604873,0.011363489226323761,,,Dinophyceae,Peridiniales,Protoperidiniaceae,Islandinium,Islandinium tricingulatum
ASV_10609,-0.023747590381468495,-0.03594518163055936,0.015059232105703218,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,
ASV_10610,-0.03745535341453326,-0.032539093035382334,0.0034415510771111674,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,
ASV_10611,0.0007400889747956068,0.013055267930970579,0.024148019013548332,,Cercozoa,Thecofilosea,,,Mataza,
ASV_10612,0.026310481474837246,-0.012830375589829605,0.006500333496939183,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,Chlamydomonas parkeae
ASV_10613,-0.024016488999755288,-0.03553574091161277,0.014870148634727904,,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,
ASV_10614,-0.00783392796045432,0.019874269046183023,0.009495746655020846,,Cercozoa,,,,,
ASV_10615,0.02370656745337824,-0.005182866663511449,0.01364488377648497,,,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos furca
ASV_10616,0.04629579394398929,-0.00750678754046797,0.004317477276538854,,,Dinophyceae,Suessiales,Suessiaceae,Pelagodinium,Pelagodinium beii
ASV_10617,0.03848270898110677,-0.018901047538516912,-0.0012340377544986687,,,Dinophyceae,,,,
ASV_10618,0.03878075888698169,-0.0027295916736593292,0.0036863835623802584,,Ciliophora,Spirotrichea,Choreotrichida,,,
ASV_10619,-0.0029247399197823505,0.0076231890502711655,0.012834165116179195,,,Choanoflagellata,Craspedida,Salpingoecidae,,
ASV_10620,0.025012156935740798,-0.004383819677065424,0.023545419637587266,,,Dinophyceae,,,,
ASV_10621,0.03289606667614292,0.0011555888358024335,0.024067650517615682,,,Dinophyceae,,,,
ASV_10622,0.0025596862567597517,0.016143179674475486,0.02597759495930125,,,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,,
ASV_10623,0.03672751306326411,-0.00012231372327762776,0.012885837589788887,,,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,
ASV_10624,0.010496368430315331,-0.004723714649684187,-0.017424870245759345,,Haptophyta,,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis pouchetii
ASV_10625,-0.016015821499053406,0.0315970428084177,0.01757423806901313,,,Bigyra,Nanomonadea,,,
ASV_10626,-0.0314125544386233,-0.041026535472317216,0.015655094901967904,,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,,
ASV_10627,0.036387673566134385,-0.009795580451495,0.005348990975673606,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_10628,0.01881803812308711,0.01029530024744606,0.033791849198910213,,Haptophyta,,Isochrysidales,Isochrysidaceae,Dicrateria,Dicrateria rotunda
ASV_10629,0.034013478880668135,-0.007663787681915647,0.02005440821974636,,Cercozoa,Chlorarachniophyceae,,,,
ASV_10630,0.03078074910319411,-0.0056637405350143215,0.010445236258729848,,,Dinophyceae,Peridiniales,,,
ASV_10631,-0.0030523177895047733,0.011367679445462547,0.012742520731162273,,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,Brockmanniella,Brockmanniella brockmannii
ASV_10632,-0.028276173718559165,0.019884017981638986,0.0059956005796837665,,,Dictyochophyceae,Florenciellales,,,
ASV_10633,0.01704488989637523,0.021511989577273006,0.006341009737448337,,Ciliophora,Litostomatea,Cyclotrichida,Mesodiniidae,Askenasia,
ASV_10634,-0.01913971667736401,0.0321211459639952,0.007567879311863561,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium helveticum
ASV_10635,-0.027712518474680335,-0.04100375674930553,0.0171553797039713,,Cercozoa,Thecofilosea,,,,
ASV_10636,0.036320150229305674,0.0031071942592563527,0.027008106459464297,,,Dinophyceae,,,,
ASV_10637,0.006274182049051982,0.00231722137623926,0.01727626321821259,,,,,,,
ASV_10638,0.0010890161792595217,0.0038897910171395247,0.01951867147197537,,,,,,,
ASV_10639,-0.027527546192671573,-0.04078892753266801,0.01704804638986673,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,,,
ASV_10640,0.002814324312787576,0.007841585840138972,0.012158171126936705,,,Dinophyceae,,,,
ASV_10641,0.001059015985384538,0.005192771879075396,0.019023064108469163,,,Dinophyceae,Noctilucales,Noctilucaceae,Noctiluca,Noctiluca scintillans
ASV_10642,0.03255893959146454,-0.007373923889945966,0.01961598208712744,,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Amphorides,Amphorides quadrilineata
ASV_10643,-0.0327207943138629,-0.0394566875027445,0.014098843587450147,,,Dinophyceae,Blastodiniales,,Blastodinium,Blastodinium contortum
ASV_10644,-0.04437761897456153,-0.023549112939145047,-0.010097464336676278,,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,
ASV_10645,-0.038274778129892134,-0.04032781132081007,0.006098428959165215,,Cercozoa,Thecofilosea,,,Mataza,
ASV_10646,-0.007208178589785201,0.006625492231888092,0.013231987516524674,,,Bigyra,Nanomonadea,,,
ASV_10647,-0.021793297031139802,0.032408055447587285,0.008260097329752861,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium fusiforme
ASV_10648,0.034613067825523945,-0.007341724770649574,0.021428305392275675,,,Dinophyceae,,,,
ASV_10649,-0.02667576719626934,-0.039679580461211936,0.016492435658286377,Metazoa,Rotifera,,,,,
ASV_10650,-0.017559404186468626,0.035865452363070156,0.008450986342829146,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
ASV_10651,-0.01995115591821024,0.03425113790115413,0.013074934038139148,,,Dinophyceae,,,,
ASV_10652,-0.005913518392916898,0.011491093995919969,0.01183992262634158,,,Centroplasthelida,Pterocystida,,,
ASV_10653,-0.03789990311090104,0.03501114045827411,-0.0037494829317780863,,,Dinophyceae,,,,
ASV_10654,-0.021864999235016187,0.02492236174301682,0.014240829689220864,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium helveticum
ASV_10655,-0.00863540830064838,0.01219604287463542,0.024765108568604394,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina rotalis
ASV_10656,-0.0031466181812997446,0.0065978014109214335,0.01819098784961813,,Ciliophora,Spirotrichea,,,,
ASV_10657,0.03319949704785169,-0.0075629382223777256,0.019900611831525025,,,Dinophyceae,Blastodiniales,,Blastodinium,Blastodinium spinulosum
ASV_10658,0.007633671911261757,-0.002010911335656326,0.00579946535697142,,,Dinophyceae,,,,
ASV_10659,0.004733809024176653,0.006365607288262319,-0.01705087254955842,,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros socialis
ASV_10660,0.004608284549284583,0.032923345799700195,0.0012075645145290053,,Ciliophora,Spirotrichea,,,,
ASV_10661,-0.012237807870129036,-0.004829848622653583,-0.0072248198356602115,,,Dinophyceae,,,,
ASV_10662,0.025574053671763117,-0.00583461932625841,0.014962040275166257,,,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,
ASV_10663,-0.017523299029189338,0.029630330167904374,0.00817930087420887,,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,,
